country	name	rank
Latvia	Sveta	201
Latvia	Oleksandr	202
Latvia	Ojars	203
Latvia	Niklavs	204
Latvia	Mikelis	205
Latvia	Mike	206
Latvia	Maks	207
Latvia	Ingmārs	208
Latvia	Eugene	209
Latvia	Arvīds	210
Latvia	Art	211
Latvia	Agnis	212
Latvia	Stas	213
Latvia	Daniil	214
Latvia	Valentin	215
Latvia	Zigurds	216
Latvia	Volodymyr	217
Latvia	Ulvis	218
Latvia	Tony	219
Latvia	Tas	220
Latvia	Taras	221
Latvia	Patriks	222
Latvia	Olegs	223
Latvia	Nick	224
Latvia	Leonid	225
Latvia	Kaspar	226
Latvia	Jurijs	227
Latvia	Jevgenij	228
Latvia	James	229
Latvia	Ilya	230
Latvia	Evgeny	231
Latvia	Ben	232
Latvia	Bārs	233
Latvia	Austris	234
Latvia	Arnolds	235
Latvia	Aleksis	236
Latvia	Iura	237
Latvia	Grigorii	238
Latvia	Andrii	239
Latvia	Žanis	240
Latvia	Yaroslav	241
Latvia	Vilis	242
Latvia	Varis	243
Latvia	Silvestrs	244
Latvia	Serge	245
Latvia	Salvis	246
Latvia	Mihails	247
Latvia	Mairis	248
Latvia	Kolja	249
Latvia	Kirill	250
Latvia	Karl	251
Latvia	Jans	252
Latvia	Ivar	253
Latvia	Intars	254
Latvia	Ilgvars	255
Latvia	Henrijs	256
Latvia	Gennadij	257
Latvia	Endijs	258
Latvia	Elmārs	259
Latvia	Egor	260
Latvia	Edžus	261
Latvia	Dinamo	262
Latvia	Deep	263
Latvia	Dairis	264
Latvia	Boris	265
Latvia	Auto	266
Latvia	Artyom	267
Latvia	Andriy	268
Latvia	Alus	269
Latvia	Alexandr	270
Lithuania	Tomas	1
Lithuania	Matas	2
Lithuania	Paulius	3
Lithuania	Lukas	4
Lithuania	Nojus	5
Lithuania	Mantas	6
Lithuania	Jokūbas	7
Lithuania	Andrius	8
Lithuania	Dominykas	9
Lithuania	Mindaugas	10
Lithuania	Benas	11
Lithuania	Marius	12
Lithuania	Jonas	13
Lithuania	Martynas	14
Lithuania	Adomas	15
Lithuania	Karolis	16
Lithuania	Markas	17
Lithuania	Darius	18
Lithuania	Kajus	19
Lithuania	Vytautas	20
Lithuania	Gabrielius	21
Lithuania	Tadas	22
Lithuania	Motiejus	23
Lithuania	Rokas	24
Lithuania	Arnas	25
Lithuania	Ignas	26
Lithuania	Dovydas	27
Lithuania	Justas	28
Lithuania	Titas	29
Lithuania	Linas	30
Lithuania	Emilis	31
Lithuania	Audrius	32
Lithuania	Austėjas	33
Lithuania	Laurynas	34
Lithuania	Justinas	35
Lithuania	Giedrius	36
Lithuania	Deividas	37
Lithuania	Pijus	38
Lithuania	Saulius	39
Lithuania	Herkus	40
Lithuania	Povilas	41
Lithuania	Augustas	42
Lithuania	Edvinas	43
Lithuania	Donatas	44
Lithuania	Arturas	45
Lithuania	Gediminas	46
Lithuania	Dainius	47
Lithuania	Šarūnas	48
Lithuania	Edgaras	49
Lithuania	Simonas	50
Lithuania	Aurimas	51
Lithuania	Arūnas	52
Lithuania	Julius	53
Lithuania	Evaldas	54
Lithuania	Zilvinas	55
Lithuania	Vilius	56
Lithuania	Nerijus	57
Lithuania	Gintaras	58
Lithuania	Gytis	59
Lithuania	Vaidas	60
Lithuania	Kestutis	61
Lithuania	Domas	62
Lithuania	Valdas	63
Lithuania	Rytis	64
Lithuania	Aivaras	65
Lithuania	Tautvydas	66
Lithuania	Eimantas	67
Lithuania	Andrej	68
Lithuania	Modestas	69
Lithuania	Egidijus	70
Lithuania	Robertas	71
Lithuania	Antanas	72
Lithuania	Simas	73
Lithuania	Ramūnas	74
Lithuania	Ernestas	75
Lithuania	Algirdas	76
Lithuania	Rolandas	77
Lithuania	Remigijus	78
Lithuania	Erikas	79
Lithuania	Žygimantas	80
Lithuania	Ričardas	81
Lithuania	Juozas	82
Lithuania	Toris	83
Lithuania	Rimantas	84
Lithuania	Domantas	85
Lithuania	Arvydas	86
Lithuania	Vytenis	87
Lithuania	Mykolas	88
Lithuania	Viktoras	89
Lithuania	Marijus	90
Lithuania	Vladimir	91
Lithuania	Vidmantas	92
Lithuania	Sigitas	93
Lithuania	Sergej	94
Lithuania	Petras	95
Lithuania	Jokubas	96
Lithuania	Artur	97
Lithuania	Alex	98
Lithuania	Pavel	99
Lithuania	Daniel	100
Lithuania	Arnoldas	101
Lithuania	Alexander	102
Lithuania	Aleksandr	103
Lithuania	Ugnius	104
Lithuania	Roman	105
Lithuania	Maksim	106
Lithuania	Dmitrij	107
Lithuania	Aleksej	108
Lithuania	Aidas	109
Lithuania	Vaidotas	110
Lithuania	Laimonas	111
Lithuania	Kristupas	112
Lithuania	Igor	113
Lithuania	Arminas	114
Lithuania	Zydrunas	115
Lithuania	Oleg	116
Lithuania	Kipras	117
Lithuania	Kasparas	118
Lithuania	Jurgis	119
Lithuania	Irmantas	120
Lithuania	Edvardas	121
Lithuania	Stasys	122
Lithuania	Paul	123
Lithuania	Michael	124
Lithuania	Edmundas	125
Lithuania	David	126
Lithuania	Vladas	127
Lithuania	Vilmantas	128
Lithuania	Robert	129
Lithuania	Rapolas	130
Lithuania	Nikita	131
Lithuania	Dziugas	132
Lithuania	Dalius	133
Lithuania	Augustinas	134
Lithuania	Anton	135
Lithuania	Algimantas	136
Lithuania	Airidas	137
Lithuania	Raimundas	138
Lithuania	Gedas	139
Lithuania	Eligijus	140
Lithuania	Vytas	141
Lithuania	Vitalij	142
Lithuania	Vidas	143
Lithuania	Vadim	144
Lithuania	Pranas	145
Lithuania	Max	146
Lithuania	Liudas	147
Lithuania	Gintautas	148
Lithuania	Denis	149
Lithuania	Vytis	150
Lithuania	Vlad	151
Lithuania	Valentinas	152
Lithuania	Vainius	153
Lithuania	Rimvydas	154
Lithuania	Nedas	155
Lithuania	Little	156
Lithuania	Konstantin	157
Lithuania	Jevgenij	158
Lithuania	Edvin	159
Lithuania	Deimantas	160
Lithuania	Danas	161
Lithuania	Aurelijus	162
Lithuania	Algis	163
Lithuania	Vygintas	164
Lithuania	Vygantas	165
Lithuania	Vincas	166
Lithuania	Silvestras	167
Lithuania	Raimondas	168
Lithuania	Mark	169
Lithuania	Kirill	170
Lithuania	Kazimieras	171
Lithuania	Jaunius	172
Lithuania	Haroldas	173
Lithuania	Gvidas	174
Lithuania	Ernest	175
Lithuania	Eduardas	176
Lithuania	Deivydas	177
Lithuania	Danielius	178
Lithuania	Boris	179
Lithuania	Ąžuolas	180
Lithuania	Aras	181
Lithuania	Andrew	182
Lithuania	Agnius	183
Lithuania	Evgenii	184
Lithuania	Vitalijus	185
Lithuania	Valerij	186
Lithuania	Reda	187
Lithuania	Ovidijus	188
Lithuania	Osvaldas	189
Lithuania	Mazvydas	190
Lithuania	Martin	191
Lithuania	Kristijonas	192
Lithuania	Klaudijus	193
Lithuania	Jūra	194
Lithuania	John	195
Lithuania	Jaroslav	196
Lithuania	Ivan	197
Lithuania	Henrikas	198
Lithuania	Gražvydas	199
Lithuania	Edvard	200
Lithuania	Dom	201
Lithuania	Augustė	202
Lithuania	Artem	203
Lithuania	Alvydas	204
Lithuania	Almantas	205
Lithuania	Adas	206
Lithuania	Eduard	207
Lithuania	Vykintas	208
Lithuania	Vitas	209
Lithuania	Virginijus	210
Lithuania	Virgilijus	211
Lithuania	Viktor	212
Lithuania	Valentas	213
Lithuania	Svajūnas	214
Lithuania	Skirmantas	215
Lithuania	Sergejus	216
Lithuania	Sad	217
Lithuania	Ruslanas	218
Lithuania	Ruslan	219
Lithuania	Romualdas	220
Lithuania	Romas	221
Lithuania	Romanas	222
Lithuania	Renaldas	223
Lithuania	Regimantas	224
Lithuania	Raidas	225
Lithuania	Michail	226
Lithuania	Mantvydas	227
Lithuania	Mangirdas	228
Lithuania	Klaidas	229
Lithuania	Jan	230
Lithuania	Gustas	231
Lithuania	Gintas	232
Lithuania	Eugenijus	233
Lithuania	Elvinas	234
Lithuania	Don	235
Lithuania	Dmitry	236
Lithuania	Daumantas	237
Lithuania	Aretas	238
Lithuania	Andzej	239
Lithuania	Andrzej	240
Lithuania	Aleksandras	241
Lithuania	Adrijus	242
Luxembourg	Marco	1
Luxembourg	Léo	2
Luxembourg	Francesco	3
Luxembourg	Louis	4
Luxembourg	Antonio	5
Luxembourg	Noah	6
Luxembourg	Giuseppe	7
Luxembourg	Luca	8
Luxembourg	Alessandro	9
Luxembourg	Arthur	10
Luxembourg	Liam	11
Luxembourg	Matteo	12
Luxembourg	Gabriel	13
Luxembourg	Giovanni	14
Luxembourg	Tom	15
Luxembourg	Roberto	16
Luxembourg	Mathis	17
Luxembourg	Davide	18
Luxembourg	Nicolas	19
Luxembourg	Stefano	20
Luxembourg	Max	21
Luxembourg	Paolo	22
Luxembourg	Alex	23
Luxembourg	Fabio	24
Luxembourg	Julien	25
Luxembourg	Daniele	26
Luxembourg	Théo	27
Luxembourg	Massimo	28
Luxembourg	Ben	29
Luxembourg	Lorenzo	30
Luxembourg	Samuel	31
Luxembourg	Vincenzo	32
Luxembourg	Lucas	33
Luxembourg	Salvatore	34
Luxembourg	Raphaël	35
Luxembourg	Mario	36
Luxembourg	Felix	37
Luxembourg	Angelo	38
Luxembourg	Milan	39
Luxembourg	Nicola	40
Luxembourg	Elias	41
Luxembourg	Luigi	42
Luxembourg	Emil	43
Luxembourg	Christian	44
Luxembourg	Oliver	45
Luxembourg	Alberto	46
Luxembourg	David	47
Luxembourg	Alessio	48
Luxembourg	Theo	49
Luxembourg	Riccardo	50
Luxembourg	Marc	51
Luxembourg	Federico	52
Luxembourg	Claudio	53
Luxembourg	Daniel	54
Luxembourg	Gianluca	55
Luxembourg	Mattia	56
Luxembourg	Fabrizio	57
Luxembourg	Domenico	58
Luxembourg	Maurizio	59
Luxembourg	Emanuele	60
Luxembourg	Carlo	61
Luxembourg	Pietro	62
Luxembourg	Mauro	63
Luxembourg	Enrico	64
Luxembourg	Paul	65
Luxembourg	Patrick	66
Luxembourg	Sergio	67
Luxembourg	Bruno	68
Luxembourg	Michael	69
Luxembourg	Laurent	70
Luxembourg	Gianni	71
Luxembourg	Leonardo	72
Luxembourg	Giacomo	73
Luxembourg	Raffaele	74
Luxembourg	Giorgio	75
Luxembourg	Claude	76
Luxembourg	Thomas	77
Luxembourg	Filippo	78
Luxembourg	Frank	79
Luxembourg	Michel	80
Luxembourg	Vito	81
Luxembourg	Peter	82
Luxembourg	Luciano	83
Luxembourg	Franco	84
Luxembourg	Christophe	85
Luxembourg	Pasquale	86
Luxembourg	Manuel	87
Luxembourg	Philippe	88
Luxembourg	Diego	89
Luxembourg	Chris	90
Luxembourg	Pascal	91
Luxembourg	Olivier	92
Luxembourg	Dario	93
Luxembourg	Tommaso	94
Luxembourg	Enzo	95
Luxembourg	Cristian	96
Luxembourg	Kevin	97
Luxembourg	John	98
Luxembourg	Jérôme	99
Luxembourg	Mirko	100
Luxembourg	Alain	101
Luxembourg	Valerio	102
Luxembourg	Pierre	103
Luxembourg	Mike	104
Luxembourg	Ivan	105
Luxembourg	Giulio	106
Luxembourg	Gaetano	107
Luxembourg	Sebastien	108
Luxembourg	Yves	109
Luxembourg	Tony	110
Luxembourg	Samuele	111
Luxembourg	Rocco	112
Luxembourg	Marcello	113
Luxembourg	Frédéric	114
Luxembourg	Vittorio	115
Luxembourg	Steve	116
Luxembourg	Gilles	117
Luxembourg	Nico	118
Luxembourg	Martin	119
Luxembourg	Eric	120
Luxembourg	Stéphane	121
Luxembourg	Georges	122
Luxembourg	Andre	123
Luxembourg	Alexandre	124
Luxembourg	Thierry	125
Luxembourg	Antonino	126
Luxembourg	Massimiliano	127
Luxembourg	Jonathan	128
Luxembourg	Giancarlo	129
Luxembourg	François	130
Luxembourg	Edoardo	131
Luxembourg	Luc	132
Luxembourg	Sam	133
Luxembourg	Adriano	134
Luxembourg	Vincent	135
Luxembourg	Salvo	136
Luxembourg	Romain	137
Luxembourg	Denis	138
Luxembourg	Carmine	139
Luxembourg	Carmelo	140
Luxembourg	Yannick	141
Luxembourg	Leo	142
Luxembourg	Jacopo	143
Luxembourg	Gianfranco	144
Luxembourg	Umberto	145
Luxembourg	Serge	146
Luxembourg	Ciro	147
Luxembourg	Victor	148
Luxembourg	Piero	149
Luxembourg	Nicoló	150
Luxembourg	Maxime	151
Luxembourg	Mark	152
Luxembourg	Guido	153
Luxembourg	Cédric	154
Luxembourg	Ale	155
Luxembourg	Rosario	156
Luxembourg	Pino	157
Luxembourg	Lucio	158
Luxembourg	Cosimo	159
Luxembourg	Benjamin	160
Luxembourg	Arnaud	161
Luxembourg	Antonello	162
Luxembourg	Anthony	163
Luxembourg	Sven	164
Luxembourg	Robert	165
Luxembourg	Pierluigi	166
Luxembourg	Jean	167
Luxembourg	Guy	168
Luxembourg	Donato	169
Luxembourg	Antoine	170
Luxembourg	Silvio	171
Luxembourg	Richard	172
Luxembourg	Jacques	173
Luxembourg	Giro	174
Luxembourg	Charles	175
Luxembourg	Alexander	176
Luxembourg	Pol	177
Luxembourg	Peppe	178
Luxembourg	Gennaro	179
Luxembourg	Corrado	180
Luxembourg	Bob	181
Luxembourg	Xavier	182
Luxembourg	Steven	183
Luxembourg	Sebastiano	184
Luxembourg	Roland	185
Luxembourg	Loris	186
Luxembourg	Jean-Claude	187
Luxembourg	Emmanuel	188
Luxembourg	Christopher	189
Luxembourg	Valentino	190
Luxembourg	Tim	191
Luxembourg	Simon	192
Luxembourg	Mathieu	193
Luxembourg	Martino	194
Luxembourg	Guillaume	195
Luxembourg	Gianluigi	196
Luxembourg	Gerardo	197
Luxembourg	Fausto	198
Luxembourg	Eugenio	199
Luxembourg	Damiano	200
Luxembourg	Biagio	201
Luxembourg	Nick	202
Luxembourg	Mamadou	203
Luxembourg	Grégory	204
Luxembourg	Fulvio	205
Luxembourg	Francis	206
Luxembourg	Dany	207
Luxembourg	Cesare	208
Luxembourg	Andreas	209
Luxembourg	William	210
Luxembourg	Tommy	211
Luxembourg	Tiziano	212
Luxembourg	Sebastian	213
Luxembourg	Mariano	214
Luxembourg	Laurence	215
Luxembourg	Gino	216
Luxembourg	Fred	217
Luxembourg	Florian	218
Luxembourg	Bernard	219
Luxembourg	Arturo	220
Luxembourg	Alexis	221
Luxembourg	Stefan	222
Luxembourg	Saverio	223
Luxembourg	Rene	224
Luxembourg	Quentin	225
Luxembourg	Pit	226
Luxembourg	Moussa	227
Luxembourg	Mimmo	228
Luxembourg	Maurice	229
Luxembourg	Jean-Pierre	230
Luxembourg	Jan	231
Luxembourg	Gianmarco	232
Luxembourg	Giampiero	233
Luxembourg	Ettore	234
Luxembourg	Elio	235
Luxembourg	Dennis	236
Luxembourg	Agostino	237
Luxembourg	Stephan	238
Luxembourg	Simo	239
Luxembourg	Nunzio	240
Luxembourg	Julian	241
Luxembourg	Giuliano	242
Luxembourg	Gerard	243
Luxembourg	Gary	244
Luxembourg	Didier	245
Luxembourg	Albert	246
Luxembourg	Yann	247
Luxembourg	Sylvain	248
Luxembourg	Roby	249
Luxembourg	Red	250
Luxembourg	Pierpaolo	251
Luxembourg	Phil	252
Luxembourg	Nello	253
Luxembourg	Mirco	254
Luxembourg	Manuele	255
Luxembourg	Lionel	256
Luxembourg	Jean-Paul	257
Luxembourg	Harry	258
Luxembourg	Guglielmo	259
Luxembourg	Giordano	260
Luxembourg	Fabrice	261
Luxembourg	Fabian	262
Luxembourg	Erik	263
Luxembourg	Calogero	264
Luxembourg	Beppe	265
Luxembourg	Aurelio	266
Luxembourg	Adrien	267
Luxembourg	Ugo	268
Luxembourg	Michelangelo	269
Luxembourg	Matthieu	270
Luxembourg	Markus	271
Luxembourg	Marcel	272
Luxembourg	Léon	273
Luxembourg	Johan	274
Luxembourg	Ignazio	275
Luxembourg	Hugo	276
Luxembourg	Franck	277
Luxembourg	Ferdinando	278
Luxembourg	Damien	279
Luxembourg	Christoph	280
Luxembourg	Attilio	281
Luxembourg	Tonino	282
Luxembourg	Tobias	283
Luxembourg	Silvano	284
Luxembourg	Ruggero	285
Luxembourg	Ruben	286
Luxembourg	Niccoló	287
Luxembourg	Nathan	288
Luxembourg	Matthias	289
Luxembourg	Ken	290
Luxembourg	Jeremy	291
Luxembourg	Jay	292
Luxembourg	Graziano	293
Luxembourg	Graham	294
Luxembourg	Giampaolo	295
Luxembourg	Gavin	296
Luxembourg	Gaspare	297
Luxembourg	Fra	298
Luxembourg	Dante	299
Luxembourg	Costantino	300
Luxembourg	Clément	301
Luxembourg	Camillo	302
Luxembourg	Bryan	303
Luxembourg	Benoit	304
Luxembourg	Benedetto	305
Luxembourg	Barry	306
Luxembourg	Amedeo	307
Luxembourg	Al	308
Luxembourg	Samy	309
Luxembourg	Ronny	310
Luxembourg	Rolf	311
Luxembourg	Rob	312
Luxembourg	Renzo	313
Luxembourg	Régis	314
Luxembourg	Pierangelo	315
Luxembourg	Patrizio	316
Luxembourg	Orazio	317
Luxembourg	Matias	318
Luxembourg	Jonas	319
Luxembourg	Jb	320
Luxembourg	Gianpiero	321
Luxembourg	Felice	322
Luxembourg	Edward	323
Luxembourg	Dominik	324
Luxembourg	Danny	325
Luxembourg	Charlie	326
Luxembourg	Bertrand	327
Luxembourg	Alfio	328
Luxembourg	Achille	329
Luxembourg	Valentin	330
Luxembourg	Thibault	331
Luxembourg	Sascha	332
Luxembourg	Santo	333
Luxembourg	Roy	334
Luxembourg	Robbie	335
Luxembourg	Rémi	336
Luxembourg	Oli	337
Luxembourg	Moreno	338
Luxembourg	Maxi	339
Luxembourg	Mathias	340
Luxembourg	Marcus	341
Luxembourg	Joris	342
Luxembourg	Jörg	343
Luxembourg	Jerry	344
Luxembourg	Jeffrey	345
Luxembourg	Jean-Philippe	346
Luxembourg	Ivano	347
Luxembourg	Italo	348
Luxembourg	Hans	349
Luxembourg	Gilbert	350
Luxembourg	Gérald	351
Luxembourg	Florent	352
Luxembourg	Fabien	353
Luxembourg	Etienne	354
Luxembourg	Ed	355
Luxembourg	Bjorn	356
Luxembourg	Aurélien	357
Luxembourg	Allan	358
Macedonia	Aleksandar	1
Macedonia	Nikola	2
Macedonia	Goran	3
Macedonia	Dejan	4
Macedonia	Martin	5
Macedonia	Igor	6
Macedonia	Zoran	7
Macedonia	Darko	8
Macedonia	Filip	9
Macedonia	Stefan	10
Macedonia	Bojan	11
Macedonia	Viktor	12
Macedonia	Ivan	13
Macedonia	Vladimir	14
Macedonia	Petar	15
Macedonia	Dragan	16
Macedonia	Daniel	17
Macedonia	Dimitar	18
Macedonia	Vlatko	19
Macedonia	Marko	20
Macedonia	Oliver	21
Macedonia	Toni	22
Macedonia	Goce	23
Macedonia	Andrej	24
Macedonia	Zlatko	25
Macedonia	Kire	26
Macedonia	Jovan	27
Macedonia	Saso	28
Macedonia	Borce	29
Macedonia	Antonio	30
Macedonia	Mario	31
Macedonia	Boban	32
Macedonia	Ivica	33
Macedonia	Hristijan	34
Macedonia	Riste	35
Macedonia	Nenad	36
Macedonia	Kristijan	37
Macedonia	Kiril	38
Macedonia	Ilija	39
Macedonia	David	40
Macedonia	Sasho	41
Macedonia	Vasko	42
Macedonia	Miroslav	43
Macedonia	Bekim	44
Macedonia	Angel	45
Macedonia	Vlado	46
Macedonia	Robert	47
Macedonia	Boris	48
Macedonia	Mile	49
Macedonia	Milan	50
Macedonia	Denis	51
Macedonia	Blagoj	52
Macedonia	Afrim	53
Macedonia	Visar	54
Macedonia	Mitko	55
Macedonia	Damjan	56
Macedonia	Trajce	57
Macedonia	Risto	58
Macedonia	Emil	59
Macedonia	Arben	60
Macedonia	Zarko	61
Macedonia	Todor	62
Macedonia	Stole	63
Macedonia	Slobodan	64
Macedonia	Omer	65
Macedonia	Ivo	66
Macedonia	Atanas	67
Macedonia	Stojan	68
Macedonia	Sasko	69
Macedonia	Jovica	70
Macedonia	Jordan	71
Macedonia	Branko	72
Macedonia	Blagoja	73
Macedonia	Vasil	74
Macedonia	Valon	75
Macedonia	Orhan	76
Macedonia	Ljupco	77
Macedonia	Gorjan	78
Macedonia	Bobi	79
Macedonia	Besnik	80
Macedonia	Tomislav	81
Macedonia	Tome	82
Macedonia	Lazar	83
Macedonia	Kosta	84
Macedonia	Ile	85
Macedonia	Besim	86
Macedonia	Artan	87
Macedonia	Zoki	88
Macedonia	Pece	89
Macedonia	Ljubomir	90
Macedonia	Enis	91
Macedonia	Bujar	92
Macedonia	Berat	93
Macedonia	Alex	94
Macedonia	Zdravko	95
Macedonia	Vullnet	96
Macedonia	Vane	97
Macedonia	Gorgi	98
Macedonia	Emir	99
Macedonia	Davor	100
Macedonia	Cvetan	101
Macedonia	Blerim	102
Macedonia	Armend	103
Macedonia	Alek	104
Macedonia	Agim	105
Macedonia	Spase	106
Macedonia	Nikolce	107
Macedonia	Naser	108
Macedonia	John	109
Macedonia	Gligor	110
Macedonia	Gjorgji	111
Macedonia	Gjorgi	112
Macedonia	Fisnik	113
Macedonia	Eli	114
Macedonia	Dragi	115
Macedonia	Dime	116
Macedonia	Dimce	117
Macedonia	Deni	118
Macedonia	Besar	119
Macedonia	Veton	120
Macedonia	Vase	121
Macedonia	Suat	122
Macedonia	Sase	123
Macedonia	Rade	124
Macedonia	Orce	125
Macedonia	Nik	126
Macedonia	Naum	127
Macedonia	Mihajlo	128
Macedonia	Jeton	129
Macedonia	Ilir	130
Macedonia	Faton	131
Macedonia	Bube	132
Macedonia	Bashkim	133
Macedonia	Ardit	134
Macedonia	Ardian	135
Macedonia	Alexandar	136
Macedonia	Agron	137
Macedonia	Adnan	138
Macedonia	Zivko	139
Macedonia	Toshe	140
Macedonia	Tose	141
Macedonia	Sashko	142
Macedonia	Safet	143
Macedonia	Predrag	144
Macedonia	Perica	145
Macedonia	Naim	146
Macedonia	Metin	147
Macedonia	Ljupcho	148
Macedonia	Kostadin	149
Macedonia	Fatmir	150
Macedonia	Dalibor	151
Macedonia	Burim	152
Macedonia	Borche	153
Macedonia	Blaze	154
Macedonia	Blagojce	155
Macedonia	Alexander	156
Macedonia	Vanco	157
Macedonia	Stojce	158
Macedonia	Slavco	159
Macedonia	Shpend	160
Macedonia	Sasa	161
Macedonia	Samet	162
Macedonia	Pero	163
Macedonia	Pepi	164
Macedonia	Mladen	165
Macedonia	Milos	166
Macedonia	Merxhan	167
Macedonia	Mentor	168
Macedonia	Krenar	169
Macedonia	Konstantin	170
Macedonia	Hadis	171
Macedonia	Gezim	172
Macedonia	Fuat	173
Macedonia	Faruk	174
Macedonia	Enes	175
Macedonia	Emin	176
Macedonia	Brane	177
Macedonia	Besir	178
Macedonia	Astrit	179
Macedonia	Arsim	180
Macedonia	Argjend	181
Macedonia	Admir	182
Macedonia	Adem	183
Macedonia	Zvonko	184
Macedonia	Slave	185
Macedonia	Rilind	186
Macedonia	Ratko	187
Macedonia	Petre	188
Macedonia	Pavle	189
Macedonia	Nino	190
Macedonia	Nikolche	191
Macedonia	Mite	192
Macedonia	Mevlan	193
Macedonia	Metodija	194
Macedonia	Metodi	195
Macedonia	Mensur	196
Macedonia	Memet	197
Macedonia	Ljupce	198
Macedonia	Krste	199
Macedonia	Koki	200
Macedonia	Kliment	201
Macedonia	Kevin	202
Macedonia	Jusuf	203
Macedonia	Justin	204
Macedonia	Just	205
Macedonia	Hasan	206
Macedonia	Gjoko	207
Macedonia	Fitim	208
Macedonia	Emre	209
Macedonia	Ekrem	210
Macedonia	Edmond	211
Macedonia	Dusko	212
Macedonia	Driton	213
Macedonia	Burhan	214
Macedonia	Branislav	215
Macedonia	Betim	216
Macedonia	Arian	217
Macedonia	Agon	218
Macedonia	Adrian	219
Macedonia	Ace	220
Macedonia	Ylber	221
Macedonia	Xhelal	222
Macedonia	Voislav	223
Macedonia	Victor	224
Macedonia	Vangel	225
Macedonia	Valmir	226
Macedonia	Trajche	227
Macedonia	Trajan	228
Macedonia	Tino	229
Macedonia	Sulejman	230
Macedonia	Stevce	231
Macedonia	Simeon	232
Macedonia	Shaban	233
Macedonia	Semir	234
Macedonia	Rinor	235
Macedonia	Pance	236
Macedonia	Ognen	237
Macedonia	Nebi	238
Macedonia	Misko	239
Macedonia	Mirko	240
Macedonia	Michael	241
Macedonia	Meriton	242
Macedonia	Luka	243
Macedonia	Lion	244
Macedonia	Lavdrim	245
Macedonia	Kushtrim	246
Macedonia	Jove	247
Macedonia	Josip	248
Macedonia	Joe	249
Macedonia	Jetmir	250
Macedonia	Jasin	251
Macedonia	Irfan	252
Macedonia	George	253
Macedonia	Gent	254
Macedonia	Gazmend	255
Macedonia	Fatos	256
Macedonia	Erxhan	257
Macedonia	Eroll	258
Macedonia	Erol	259
Macedonia	Erduan	260
Macedonia	Egzon	261
Macedonia	Drilon	262
Macedonia	Dino	263
Macedonia	Dimitri	264
Macedonia	Deejay	265
Macedonia	Chris	266
Macedonia	Bekir	267
Macedonia	Avni	268
Macedonia	Almir	269
Macedonia	Alen	270
Malta	Mark	1
Malta	Liam	2
Malta	David	3
Malta	Noah	4
Malta	Daniel	5
Malta	Luke	6
Malta	Matthew	7
Malta	Jacob	8
Malta	Joseph	9
Malta	Ethan	10
Malta	Michael	11
Malta	Matteo	12
Malta	Mario	13
Malta	Gabriel	14
Malta	James	15
Malta	Chris	16
Malta	Lucas	17
Malta	Paul	18
Malta	Benjamin	19
Malta	Andrew	20
Malta	Nathan	21
Malta	Robert	22
Malta	Elijah	23
Malta	Christian	24
Malta	Mason	25
Malta	John	26
Malta	Adrian	27
Malta	Samuel	28
Malta	Leon	29
Malta	Karl	30
Malta	Jonathan	31
Malta	Jayden	32
Malta	Anthony	33
Malta	Alex	34
Malta	Zachary	35
Malta	Ivan	36
Malta	Julian	37
Malta	Kurt	38
Malta	Alexander	39
Malta	Steve	40
Malta	Leo	41
Malta	Simon	42
Malta	Theo	43
Malta	Kevin	44
Malta	Ian	45
Malta	Keith	46
Malta	Stephen	47
Malta	Ryan	48
Malta	Peter	49
Malta	Martin	50
Malta	Joe	51
Malta	Jason	52
Malta	Neil	53
Malta	Edward	54
Malta	Brian	55
Malta	Alan	56
Malta	Sean	57
Malta	Nicholas	58
Malta	André	59
Malta	Stefan	60
Malta	Owen	61
Malta	Justin	62
Malta	Noel	63
Malta	Pierre	64
Malta	Luca	65
Malta	Kyle	66
Malta	Christopher	67
Malta	Charles	68
Malta	Josef	69
Malta	Jake	70
Malta	George	71
Malta	Clint	72
Malta	William	73
Malta	Thomas	74
Malta	Marco	75
Malta	Antoine	76
Malta	Roderick	77
Malta	Kenneth	78
Malta	Gianluca	79
Malta	Carl	80
Malta	Antonio	81
Malta	Sandro	82
Malta	Philip	83
Malta	Patrick	84
Malta	Matthias	85
Malta	Matt	86
Malta	Jurgen	87
Malta	Jeremy	88
Malta	Gordon	89
Malta	Etienne	90
Malta	Dylan	91
Malta	Bernard	92
Malta	Aaron	93
Malta	Wayne	94
Malta	Sam	95
Malta	Nigel	96
Malta	Miguel	97
Malta	Francesco	98
Malta	Clayton	99
Malta	Claudio	100
Malta	Andy	101
Malta	Tom	102
Malta	Richard	103
Malta	Ray	104
Malta	Mike	105
Malta	Manuel	106
Malta	Johann	107
Malta	Jamie	108
Malta	Glen	109
Malta	Adam	110
Malta	Shaun	111
Malta	Malcolm	112
Malta	Darren	113
Malta	Colin	114
Malta	Brandon	115
Malta	Alfred	116
Malta	Tonio	117
Malta	Sergio	118
Malta	Roberto	119
Malta	Neville	120
Malta	Glenn	121
Malta	Clive	122
Malta	Silvio	123
Malta	Reuben	124
Malta	Raymond	125
Malta	Ramon	126
Malta	Jean-Pierre	127
Malta	Isaac	128
Malta	Gilbert	129
Malta	Alessandro	130
Malta	Stefano	131
Malta	Mark-Anthony	132
Malta	Franco	133
Malta	Duncan	134
Malta	Claude	135
Malta	Warren	136
Malta	Trevor	137
Malta	Saviour	138
