naming_pool,name_type,name,score,pool_seq
country_NED,given,Jesse,87,24
country_NED,given,Bart,84,25
country_NED,given,Julian,84,26
country_NED,given,René,84,27
country_NED,given,Bram,84,28
country_NED,given,John,78,29
country_NED,given,Noud,84,30
country_NED,given,Bas,100,31
country_NED,given,Teun,84,32
country_NED,given,Dennis,86,33
country_NED,given,Thijs,84,34
country_NED,given,Patrick,88,35
country_NED,given,Tijn,84,36
country_NED,given,Robert,86,37
country_NED,given,Max,78,38
country_NED,given,Marco,87,39
country_NED,given,Adam,87,40
country_NED,given,Richard,85,41
country_NED,given,Benjamin,86,42
country_NED,given,Johan,86,43
country_NED,given,Olivier,90,44
country_NED,given,Sander,88,45
country_NED,given,Thomas,91,46
country_NED,given,Martin,89,47
country_NED,given,Sam,68,48
country_NED,given,Wim,84,49
country_NED,given,Mats,90,50
country_NED,given,Ronald,83,51
country_NED,given,Tom,74,52
country_NED,given,Tim,88,53
country_NED,given,Maarten,86,54
country_NED,given,Marc,87,55
country_NED,given,Bert,71,56
country_NED,given,Niels,84,57
country_NED,given,Joost,84,58
country_NED,given,Pieter,77,59
country_NED,given,Eric,85,60
country_NED,given,Willem,86,61
country_NED,given,Edwin,82,62
country_NED,given,Michael,90,63
country_NED,given,Michel,85,64
country_NED,given,Wouter,86,65
country_NED,given,Jos,84,66
country_NED,given,Andre,88,67
country_NED,given,Arjan,84,68
country_NED,given,Rick,88,69
country_NED,given,Kees,84,70
country_NED,given,Robin,77,71
country_NED,given,Gerard,88,72
country_NED,given,Chris,71,73
country_NED,given,Stefan,76,74
country_NED,given,Ruud,84,75
country_NED,given,Ron,47,76
country_NED,given,Frans,86,77
country_NED,given,Daniël,84,78
country_NED,given,Nick,65,79
country_NED,given,Michiel,84,80
country_NED,given,David,89,81
country_NED,given,Jaap,86,82
country_NED,given,Erwin,62,83
country_NED,given,Alex,75,84
country_NED,given,Kevin,74,85
country_NED,given,Roy,82,86
country_NED,given,Jasper,74,87
country_NED,given,Vincent,86,88
country_NED,given,Ton,57,89
country_NED,given,Mike,69,90
country_NED,given,Remco,84,91
country_NED,given,Theo,80,92
country_NED,given,Danny,90,94
country_NED,given,Koen,84,95
country_NED,given,Harry,86,96
country_NED,given,Leon,85,97
country_NED,given,Roel,84,98
country_NED,given,Ruben,68,99
country_NED,given,Dirk,62,100
country_NED,given,Sven,78,101
country_NED,given,Matthijs,84,102
country_NED,given,Arie,77,103
country_NED,given,Arjen,86,104
country_NED,given,Jack,90,105
country_NED,given,Harm,84,106
country_NED,given,Jan-Willem,84,107
country_NED,given,Guido,86,108
country_NED,given,Stephan,76,109
country_NED,given,Gerrit,82,110
country_NED,given,Bjorn,84,111
country_NED,given,Joris,84,112
country_NED,given,Jelle,84,113
country_NED,given,Menno,84,114
country_NED,given,Gerben,84,115
country_NED,given,Klaas,84,116
country_NED,given,Fred,71,117
country_NED,given,Bjørn,82,118
country_NED,given,Wesley,88,119
country_NED,given,Geert,86,120
country_NED,given,Joop,84,121
country_NED,given,Dave,73,122
country_NED,given,Dick,86,123
country_NED,given,Jeffrey,84,124
country_NED,given,Simon,87,125
country_NED,given,Sjoerd,84,126
country_NED,given,Rik,84,127
country_NED,given,Christian,80,128
country_NED,given,Steven,90,129
country_NED,given,Piet,84,130
country_NED,given,Cor,84,131
country_NED,given,Pim,84,132
country_NED,given,Albert,85,133
country_NED,given,Mahmoud,86,134
country_NED,given,Lars,71,135
country_NED,given,Cees,84,136
country_NED,given,Bob,70,137
country_NED,given,Herman,81,138
country_NED,given,Arno,82,139
country_NED,given,Nico,80,140
country_NED,given,Alexander,86,141
country_NED,given,Leo,78,142
country_NED,given,Niek,84,143
country_NED,given,Gert,70,144
country_NED,given,Gijs,84,145
country_NED,given,Maurice,87,146
country_NED,given,Pascal,78,147
country_NED,given,Raymond,88,148
country_NED,given,Gert-Jan,84,149
country_NED,given,Laurens,84,150
country_NED,given,Guus,84,151
country_NED,given,Luc,52,152
country_NED,given,Jurgen,84,153
country_NED,given,Rens,84,154
country_NED,given,William,85,155
country_NED,given,Bastiaan,84,156
country_NED,given,Casper,86,157
country_NED,given,Barry,84,158
country_NED,given,Rolf,73,159
country_NED,given,Lex,84,160
country_NED,given,Hugo,74,161
country_NED,given,Brian,74,162
country_NED,given,Christiaan,84,163
country_NED,given,Maikel,87,164
country_NED,given,Philip,84,165
country_NED,given,Evert,84,166
country_NED,given,Rutger,84,167
country_NED,given,Wilco,84,168
country_NED,given,Ferry,72,169
country_NED,given,Joep,84,170
country_NED,given,Jochem,84,171
country_NED,given,Roland,76,172
country_NED,given,Joey,88,173
country_NED,given,Ralph,82,174
country_NED,given,Jacco,84,175
country_NED,given,Henry,92,176
country_NED,given,Frits,86,177
country_NED,given,Mostafa,79,178
country_NED,given,Freek,84,179
country_NED,given,Marijn,84,180
country_NED,given,Roelof,84,181
country_NED,given,Arthur,84,182
country_NED,given,Arnold,88,183
country_NED,given,Robbert,84,184
country_NED,given,Jordy,88,185
country_NED,given,Rogier,84,186
country_NED,given,Stijn,84,187
country_NED,given,Mario,86,188
country_NED,given,Sebastiaan,84,189
country_NED,given,Job,86,190
country_NED,given,Floris,84,191
country_NED,given,Victor,84,192
country_NED,given,Harold,88,193
country_NED,given,Jim,88,194
country_NED,given,Coen,84,195
country_NED,given,Han,62,196
country_NED,given,Wil,84,197
country_NED,given,Edward,84,198
country_NED,given,Hendrik,66,199
country_NED,given,Carlo,82,200
country_NED,given,Emiel,84,201
country_NED,given,Jesper,88,202
country_NED,given,Sjaak,84,203
country_NED,given,Berry,84,204
country_NED,given,Sjors,84,205
country_NED,given,Toon,84,206
country_NED,given,Jacques,72,207
country_NED,given,Ger,79,208
country_NED,given,Remko,84,209
country_NED,given,Melvin,88,210
country_NED,given,Amr,77,211
country_NED,given,Timo,77,212
country_NED,given,Corné,84,213
country_NED,given,Ernst,70,214
country_NED,given,Wilfred,82,215
country_NED,given,Koos,84,216
country_NED,given,Harrie,84,217
country_NED,given,Luca,83,218
country_NED,given,Johannes,62,219
country_NED,given,Thom,88,220
country_NED,given,Mathijs,84,221
country_NED,given,Eelco,84,222
country_NED,given,George,90,223
country_NED,given,Wout,84,224
country_NED,given,Jelmer,84,225
country_NED,given,Maurits,84,226
country_NED,given,Twan,84,227
country_NED,given,Hein,84,228
country_NED,given,Louis,88,229
country_NED,given,Arnoud,84,230
country_NED,given,Reinier,84,231
country_NED,given,Fabian,64,232
country_NED,given,Eslam,74,233
country_NED,given,Antonio,79,234
country_NED,given,Rudy,81,235
country_NED,given,Andy,66,236
country_NED,given,Gertjan,84,237
country_NED,given,Adriaan,84,238
country_NED,given,Jerry,84,239
country_NED,given,Aad,84,240
country_NED,given,Onno,84,241
country_NED,given,Olaf,70,242
country_NED,given,Andrew,88,243
country_NED,given,Eddy,88,244
country_NED,given,Charles,58,245
country_NED,given,Huub,84,246
country_NED,given,Jonathan,89,247
country_NED,given,Lennart,86,248
country_NED,given,Jonas,82,249
country_NED,given,Jason,66,250
country_NED,given,Marten,88,251
country_NED,given,Emile,78,252
country_NED,given,Pierre,87,253
country_NED,given,Wessel,84,254
country_NED,given,Sebastian,75,255
country_NED,given,Ralf,62,256
country_NED,given,Felix,84,257
country_NED,given,Ivan,86,258
country_NED,given,Francesco,77,259
country_NED,given,Giuseppe,78,260
country_NED,given,Pepijn,84,261
country_NED,given,Nicky,87,262
country_NED,given,Tonny,86,263
country_NED,given,Jorrit,84,264
country_NED,given,Ian,74,265
country_NED,given,Tommy,72,266
country_NED,given,Freddy,85,267
country_NED,given,Angelo,79,268
country_NED,given,Aart,84,269
country_NED,given,Jens,70,270
country_NED,given,Tony,86,271
country_NED,given,Dion,88,272
country_NED,given,Kasper,88,273
country_NED,given,Nils,70,274
country_NED,given,Andreas,81,275
country_NED,given,Antoine,85,276
country_NED,given,Douwe,84,277
country_NED,given,Manuel,73,278
country_NED,given,Marnix,84,279
country_NED,given,Jarno,84,280
country_NED,given,Anthony,84,281
country_NED,given,Werner,62,282
country_NED,given,Jeremy,88,283
country_NED,given,Frederik,71,284
country_NED,given,Bryan,58,285
country_NED,given,Nathan,84,286
country_NED,given,Bernard,82,287
country_NED,given,Ryan,67,288
country_NED,given,Youri,84,289
country_NED,given,Colin,90,290
country_NED,given,Marvin,74,291
country_NED,given,Steve,88,292
country_NED,given,Otto,70,293
country_NED,given,Roberto,88,294
country_NED,given,Tobias,80,295
country_NED,given,Giovanni,78,296
country_NED,given,Joshua,84,297
country_NED,given,Ronny,70,298
country_NED,given,Axel,74,299
country_NED,given,Leroy,88,300
country_NED,given,Jon,74,301
country_NED,given,Adrian,60,302
country_NED,given,Mathieu,77,303
country_NED,given,Marcus,83,304
country_NED,given,Jorg,84,305
country_NED,given,Maik,80,306
country_NED,given,Alain,86,307
country_NED,given,Rowan,88,308
country_NED,given,Herbert,62,309
country_NED,given,Kris,84,310
country_NED,given,Micha,47,311
country_NED,given,Morten,88,312
country_NED,given,Jay,64,313
country_NED,given,Sergio,80,314
country_NED,given,Vincenzo,86,315
country_NED,given,Dan,65,316
country_NED,given,Scott,90,317
country_NED,given,Stephen,90,318
country_NED,given,Lorenzo,81,319
country_NED,given,Matthias,78,320
country_NED,given,Gerhard,70,321
country_NED,given,Jean,76,322
country_NED,given,Etienne,81,323
country_NED,given,Sean,88,324
country_NED,given,Robbie,77,325
country_NED,given,Roderick,84,326
country_NED,given,Will,74,327
country_NED,given,Carl,87,328
country_NED,given,Anders,82,329
country_NED,given,Aaron,86,330
country_NED,given,Alessandro,85,331
country_NED,given,Florian,68,332
country_NED,given,Luke,88,333
country_NED,given,Jean-Paul,84,334
country_NED,given,Eddie,74,335
country_NED,given,Diego,88,336
country_NED,given,Julien,88,337
country_NED,given,Lukas,79,338
country_NED,given,Christopher,84,339
country_NED,given,Arne,70,340
country_NED,given,Marlon,75,341
country_NED,given,Joe,88,342
country_NED,given,Matthew,90,343
country_NED,given,Bruno,66,344
country_NED,given,Luigi,80,345
country_NED,given,Matt,88,346
country_NED,given,Gerald,47,347
country_NED,given,Jorgen,84,348
country_NED,given,Joseph,90,349
country_NED,given,Stefano,85,350
country_NED,given,Charlie,75,351
country_NED,given,Fabio,88,352
country_NED,given,Salvatore,70,353
country_NED,given,Nicolas,90,354
country_NED,given,Davide,81,355
country_NED,given,Sören,80,356
country_NED,given,Jake,88,357
country_NED,given,Oliver,87,358
country_NED,given,Manfred,62,359
country_NED,given,Sonny,87,360
country_NED,given,Thierry,81,361
country_NED,given,Jari,84,362
country_NED,given,Enzo,82,363
country_NED,given,Wilfried,82,364
country_NED,given,Jordan,87,365
country_NED,given,Kai,66,366
country_NED,given,Henrik,83,367
country_NED,given,Gilbert,71,368
country_NED,given,Bobby,84,369
country_NED,given,Xavier,82,370
country_NED,given,Matthieu,76,371
country_NED,given,Alan,90,372
country_NED,given,Renzo,83,373
country_NED,given,Kaj,88,374
country_NED,given,Erick,77,375
country_NED,given,Clemens,70,376
country_NED,given,Rodney,88,377
country_NED,given,Josh,88,378
country_NED,given,Bernd,62,379
country_NED,given,Nigel,88,380
country_NED,given,Lucien,76,381
country_NED,given,Enrico,81,382
country_NED,given,Mads,88,383
country_NED,given,Joachim,70,384
country_NED,given,Ken,84,385
country_NED,given,Alberto,88,386
country_NED,given,Denis,74,387
country_NED,given,Mathias,86,388
country_NED,given,Francois,79,389
country_NED,given,Claudio,88,390
country_NED,given,Derek,82,391
country_NED,given,Olav,86,392
country_NED,given,Paolo,82,393
country_NED,given,Remi,81,394
country_NED,given,Kyle,90,395
country_NED,given,Raffaele,84,396
country_NED,given,Dean,90,397
country_NED,given,Mikkel,88,398
country_NED,given,Toby,84,399
country_NED,given,Greg,88,400
country_NED,given,Riccardo,88,401
country_NED,given,Jerome,88,402
country_NED,given,Matteo,88,403
country_NED,given,Craig,84,404
country_NED,given,Markus,80,405
country_NED,given,Damien,82,406
country_NED,given,Franklin,73,407
country_NED,given,Lee,62,408
country_NED,given,Leonardo,88,409
country_NED,given,Gary,84,410
country_NED,given,Ciro,86,411
country_NED,given,Pasquale,84,412
country_NED,given,Cyril,77,413
country_NED,given,Owen,84,414
country_NED,given,Filip,86,415
country_NED,given,Didier,79,416
country_NED,given,Philippe,88,417
country_NED,given,Sammy,87,418
country_NED,given,Per,74,419
country_NED,given,Laurent,85,420
country_NED,given,Massimo,88,421
country_NED,given,Nicolai,86,422
country_NED,given,Yves,37,423
country_NED,given,Elmar,82,424
country_NED,given,Egon,66,425
country_NED,given,Bernhard,62,426
country_NED,given,Carsten,74,427
country_NED,given,Allan,84,428
country_NED,given,Steffen,70,429
country_NED,given,Daniele,79,430
country_NED,given,Cedric,88,431
country_NED,given,Federico,81,432
country_NED,given,Neil,90,433
country_NED,given,Karsten,74,434
country_NED,given,Phil,84,435
country_NED,given,Raphael,73,436
country_NED,given,Mika,75,437
country_NED,given,Ewald,84,438
country_NED,given,Gregory,82,439
country_NED,given,Arnaud,77,440
country_NEP,given,Santosh,80,1
country_NEP,given,Aayush,80,2
country_NEP,given,Prakash,84,3
country_NEP,given,Aarav,80,4
country_NEP,given,Krishna,80,5
country_NEP,given,Anish,84,6
country_NEP,given,Ramesh,87,7
country_NEP,given,Aaditya,80,8
country_NEP,given,Sagar,84,9
country_NEP,given,Aryan,84,10
country_NEP,given,Roshan,84,11
country_NEP,given,Sujan,84,12
country_NEP,given,Binod,80,13
country_NEP,given,Aayan,80,14
country_NEP,given,Nabin,80,15
country_NEP,given,Prabin,80,16
country_NEP,given,Bibek,84,17
country_NEP,given,Suman,80,18
country_NEP,given,Deepak,80,19
country_NEP,given,Anil,84,20
country_NEP,given,Rohan,84,21
country_NEP,given,Manoj,80,22
country_NEP,given,Suraj,84,23
country_NEP,given,Siddhant,80,24
country_NEP,given,Bishnu,80,25
country_NEP,given,Ritik,80,26
country_NEP,given,Dinesh,85,27
country_NEP,given,Niraj,80,28
country_NEP,given,Ganesh,85,29
country_NEP,given,Yubraj,80,30
country_NEP,given,Bishal,84,31
country_NEP,given,Anmol,80,32
country_NEP,given,Arjun,84,33
country_NEP,given,Aashish,80,34
country_NEP,given,Sunil,80,35
country_NEP,given,Alok,84,36
country_NEP,given,Bikash,84,37
country_NEP,given,Manish,84,38
country_NEP,given,Kiran,80,39
country_NEP,given,Kamal,80,40
country_NEP,given,Samir,84,41
country_NEP,given,Sushil,84,42
country_NEP,given,Nischal,80,43
country_NEP,given,Bijay,80,44
country_NEP,given,Narayan,86,45
country_NEP,given,Raju,88,46
country_NEP,given,Ashok,85,47
country_NEP,given,Sanjay,84,48
country_NEP,given,Pradip,84,49
country_NEP,given,Amrit,80,50
country_NEP,given,Suresh,91,51
country_NEP,given,Rajesh,87,52
country_NEP,given,Hari,85,53
country_NEP,given,Rajan,84,54
country_NEP,given,Rabin,84,55
country_NEP,given,Ashish,84,56
country_NEP,given,Rajendra,88,57
country_NEP,given,Mahesh,80,58
country_NEP,given,Subash,84,59
country_NEP,given,Raj,84,60
country_NEP,given,Sudip,84,61
country_NEP,given,Ram,84,62
country_NEP,given,Dipak,84,63
country_NEP,given,Umesh,80,64
country_NEP,given,Dipesh,80,65
country_NEP,given,Dipendra,80,66
country_NEP,given,Amit,84,67
country_NEP,given,Milan,84,68
country_NEP,given,Laxman,80,69
country_NEP,given,Sabin,80,70
country_NEP,given,Prem,80,71
country_NEP,given,Ajay,84,72
country_NEP,given,Sandesh,80,73
country_NEP,given,Madan,84,74
country_NEP,given,Bikram,84,75
country_NEP,given,Pradeep,81,76
country_NEP,given,Pawan,77,77
country_NEP,given,Kumar,84,78
country_NEP,given,Govinda,80,79
country_NEP,given,Bharat,84,80
country_NEP,given,Shankar,84,81
country_NEP,given,Surendra,84,82
country_NEP,given,Rahul,80,83
country_NEP,given,Pramod,77,84
country_NEP,given,Mohan,82,85
country_NEP,given,Bimal,84,86
country_NEP,given,Arun,88,87
country_NEP,given,Anup,84,88
country_NEP,given,Abhishek,84,89
country_NEP,given,Sandeep,80,90
country_NEP,given,Sandip,84,91
country_NEP,given,Prashant,84,92
country_NEP,given,Ravi,86,93
country_NEP,given,Rohit,80,94
country_NEP,given,Bipin,80,95
country_NEP,given,Rupesh,80,96
country_NEP,given,Gopal,84,97
country_NEP,given,Saurav,84,98
country_NEP,given,Keshav,80,99
country_NEP,given,Ankit,84,100
country_NEP,given,Prince,69,101
country_NEP,given,Keshab,80,102
country_NEP,given,Bhuwan,80,103
country_NEP,given,Kushal,80,104
country_NEP,given,Basanta,80,105
country_NEP,given,Ayush,80,106
country_NEP,given,Nishan,84,107
country_NEP,given,Padam,80,108
country_NEP,given,Kapil,84,109
country_NEP,given,Birendra,80,110
country_NEP,given,Baburam,80,111
country_NEP,given,Himal,80,112
country_NEP,given,Yogesh,81,113
country_NEP,given,Tilak,80,114
country_NEP,given,Mukesh,84,115
country_NEP,given,Ishwor,80,116
country_NEP,given,Dilip,84,117
country_NEP,given,Saugat,80,118
country_NEP,given,Dev,84,119
country_NEP,given,Sudeep,80,120
country_NEP,given,Rabindra,78,121
country_NEP,given,James,81,122
country_NEP,given,Rakesh,80,123
country_NEP,given,Nitesh,84,124
country_NEP,given,Bhim,80,125
country_NEP,given,Janak,80,126
country_NEP,given,Dhiraj,80,127
country_NEP,given,Sumit,84,128
country_NEP,given,Sushant,80,129
country_NEP,given,Prajwal,80,130
country_NEP,given,Uttam,84,131
country_NEP,given,Nirajan,80,132
country_NEP,given,Bijaya,80,133
country_NEP,given,Shyam,84,134
country_NEP,given,Amar,84,135
country_NEP,given,Aakash,80,136
country_NEP,given,Sameer,84,137
country_NEP,given,Naresh,80,138
country_NEP,given,Pratik,84,139
country_NEP,given,Shishir,84,140
country_NEP,given,Kishor,80,141
country_NEP,given,Mahendra,77,142
country_NEP,given,Gaurav,84,143
country_NEP,given,Nirmal,84,144
country_NEP,given,Niranjan,80,145
country_NEP,given,Madhav,77,146
country_NEP,given,Akash,84,147
country_NEP,given,Jeevan,77,148
country_NEP,given,Sudarshan,84,149
country_NEP,given,Nabaraj,80,150
country_NEP,given,Devendra,80,151
country_NEP,given,Pankaj,84,152
country_NEP,given,Khagendra,80,153
country_NEP,given,Paras,80,154
country_NEP,given,Prabesh,80,155
country_NEP,given,Ranjit,84,156
country_NEP,given,Sanjeev,80,157
country_NEP,given,Puskar,80,158
country_NEP,given,Subodh,80,159
country_NEP,given,Raj-Kumar,80,160
country_NEP,given,Rabi,84,161
country_NEP,given,Purushottam,80,162
country_NEP,given,Sajan,80,163
country_NEP,given,Nawaraj,80,164
country_NEP,given,Anuj,80,165
country_NEP,given,Jitendra,84,166
country_NEP,given,Kshitiz,80,167
country_NEP,given,Dhruba,80,168
country_NEP,given,Sundar,91,169
country_NEP,given,Sanjaya,80,170
country_NEP,given,Rishi,80,171
country_NEP,given,Bigyan,80,172
country_NEP,given,Pujan,80,173
country_NEP,given,David,74,174
country_NEP,given,Rupak,84,175
country_NEP,given,Alex,56,176
country_NEP,given,Rajiv,84,177
country_NEP,given,Bhupendra,80,178
country_NEP,given,Ujjwal,84,179
country_NEP,given,Kailash,80,180
country_NEP,given,Sangam,80,181
country_NEP,given,Jay,78,182
country_NEP,given,Aman,84,183
country_NEP,given,Gyanendra,80,184
country_NEP,given,Chandan,84,185
country_NEP,given,Karan,84,186
country_NEP,given,Kedar,80,187
country_NEP,given,Ashim,84,188
country_NEP,given,Sachin,84,189
country_NEP,given,Sujit,84,190
country_NEP,given,Narendra,84,191
country_NEP,given,Shambhu,80,192
country_NEP,given,Rajkumar,85,193
country_NEP,given,Upendra,77,194
country_NEP,given,Harry,84,195
country_NEP,given,Vijay,90,196
country_NEP,given,Pravin,80,197
country_NEP,given,Sam,72,198
country_NEP,given,Abishek,77,199
country_NEP,given,Navin,80,200
country_NEP,given,Daniel,84,201
country_NEP,given,Mukunda,80,202
country_NEP,given,Gautam,84,203
country_NEP,given,Prabhat,80,204
country_NEP,given,Hem,80,205
country_NEP,given,Utsav,80,206
country_NEP,given,Deependra,80,207
country_NEP,given,Hemanta,80,208
country_NEP,given,Vivek,86,209
country_NEP,given,Dharmendra,80,210
country_NEP,given,Binaya,80,211
country_NEP,given,Anjan,84,212
country_NEP,given,Badri,80,213
country_NEP,given,Sudhir,80,214
country_NEP,given,Govind,80,215
country_NEP,given,Achyut,80,216
country_NEP,given,Yubaraj,80,217
country_NEP,given,Sahil,84,218
country_NEP,given,Nikesh,80,219
country_NEP,given,Yogendra,80,220
country_NEP,given,Niroj,80,221
country_NEP,given,Gokul,73,222
country_NEP,given,Anand,78,223
country_NEP,given,Khem,80,224
country_NEP,given,Purna,80,225
country_NEP,given,Sailesh,80,226
country_NEP,given,Lokesh,75,227
country_NEP,given,Aditya,84,228
country_NEP,given,Bivek,80,229
country_NEP,given,Lalit,84,230
country_NEP,given,Damodar,80,231
country_NEP,given,Ranjan,84,232
country_NEP,given,Rajeev,80,233
country_NEP,given,Subhash,80,234
country_NEP,given,Ajit,84,235
country_NEP,given,Mohamed,84,236
country_NEP,given,Hemant,80,237
country_NEP,given,Hemraj,80,238
country_NEP,given,Pratap,80,239
country_NEP,given,Harish,81,240
country_NEP,given,Sanju,84,241
country_NEP,given,Bidur,80,242
country_NEP,given,Rudra,84,243
country_NEP,given,Satish,80,244
country_NEP,given,Robin,77,245
country_NEP,given,Ramchandra,80,246
country_NEP,given,Shekhar,84,247
country_NEP,given,Diwakar,80,248
country_NEP,given,Royal,84,249
country_NEP,given,Vishal,80,250
country_NEP,given,Simon,84,251
country_NEP,given,Sanjib,84,252
country_NEP,given,Nagendra,96,253
country_NEP,given,Pukar,80,254
country_NEP,given,Shreeram,80,255
country_NEP,given,Gokarna,80,256
country_NEP,given,Ananta,84,257
country_NEP,given,Jeewan,80,258
country_NEP,given,Balkrishna,80,259
country_NEP,given,Nimesh,80,260
country_NEP,given,Ramu,80,261
country_NEP,given,Sharad,80,262
country_NEP,given,Sushan,80,263
country_NEP,given,Pashupati,80,264
country_NEP,given,Ujwal,80,265
country_NEP,given,Mausam,80,266
country_NEP,given,John,56,267
country_NEP,given,Avinash,84,268
country_NEP,given,Shailendra,80,269
country_NEP,given,Deep,84,270
country_NEP,given,Gaurab,70,271
country_NEP,given,Pramesh,80,272
country_NEP,given,Chris,78,273
country_NEP,given,Sitaram,80,274
country_NEP,given,Shiv,80,275
country_NEP,given,Lokendra,80,276
country_NEP,given,Dhurba,80,277
country_NEP,given,Tej,80,278
country_NEP,given,Nikhil,80,279
country_NEP,given,Raaz,84,280
country_NEP,given,Samip,80,281
country_NEP,given,Manoj-Kumar,84,282
country_NEP,given,Ritesh,80,283
country_NEP,given,Mani,80,284
country_NEP,given,Suren,80,285
country_NEP,given,Kishan,80,286
country_NEP,given,Siddhartha,76,287
country_NEP,given,Nishant,80,288
country_NEP,given,Jagat,80,289
country_NEP,given,Subas,84,290
country_NEP,given,Ghanshyam,80,291
country_NEP,given,Daryl,82,292
country_NEP,given,Dilli,80,293
country_NEP,given,Sunny,84,294
country_NEP,given,Samrat,84,295
country_NEP,given,Babu,84,296
country_NEP,given,Sijan,80,297
country_NEP,given,Yadav,80,298
country_NEP,given,Shrawan,80,299
country_NEP,given,Suvash,80,300
country_NEP,given,Navaraj,80,301
country_NEP,given,King,81,302
country_NEP,given,Dan,68,303
country_NEP,given,Lekhnath,80,304
country_NEP,given,Gagan,80,305
country_NEP,given,Lucky,84,306
country_NEP,given,Chetan,80,307
country_NEP,given,Sugam,80,308
country_NEP,given,Sanjog,80,309
country_NEP,given,Shreedhar,80,310
country_NEP,given,Puran,80,311
country_NEP,given,Rameshwor,80,312
country_NEP,given,Roman,84,313
country_NEP,given,Kaushal,80,314
country_NEP,given,Bikal,80,315
country_NEP,given,Devraj,80,316
country_NEP,given,Bidhan,84,317
country_NEP,given,Bishwas,80,318
country_NEP,given,Shailesh,80,319
country_NEP,given,Biraj,84,320
country_NEP,given,Anurag,84,321
country_NEP,given,Amir,84,322
country_NEP,given,Bibash,80,323
country_NEP,given,Pasang,80,324
country_NEP,given,Paul,84,325
country_NEP,given,Rajib,84,326
country_NEP,given,Praveen,77,327
country_NEP,given,Raman,80,328
country_NEP,given,Dipen,80,329
country_NEP,given,Abinash,84,330
country_NEP,given,Bikesh,80,331
country_NEP,given,Diwas,80,332
country_NEP,given,Som,80,333
country_NEP,given,Tikaram,80,334
country_NEP,given,Sudhan,80,335
country_NEP,given,Tek,80,336
country_NEP,given,Arpan,84,337
country_NEP,given,Gobinda,84,338
country_NEP,given,Sanjiv,80,339
country_NEP,given,Jiwan,80,340
country_NEP,given,Ramkrishna,80,341
country_NEP,given,Prasanna,80,342
country_NEP,given,Madhab,84,343
country_NEP,given,Deepesh,80,344
country_NEP,given,Vishnu,85,345
country_NEP,given,Bipul,84,346
country_NEP,given,Hikmat,80,347
country_NEP,given,Ashwin,79,348
country_NEP,given,Charlie,84,349
country_NEP,given,Balaram,80,350
country_NEP,given,Joseph,84,351
country_NEP,given,Rishav,80,352
country_NEP,given,Saurabh,80,353
country_NEP,given,Balram,80,354
country_NEP,given,Ashesh,80,355
country_NEP,given,Jagdish,80,356
country_NEP,given,Aneel,80,357
country_NEP,given,Sarad,80,358
country_NEP,given,Tapendra,80,359
country_NEP,given,Peter,80,360
country_NEP,given,Kalyan,56,361
country_NEP,given,Yash,84,362
country_NEP,given,Khemraj,80,363
country_NEP,given,Safal,80,364
country_NEP,given,Ramji,80,365
country_NEP,given,Jamie,84,366
country_NEP,given,Madhusudan,77,367
country_NEP,given,Michael,56,368
country_NEP,given,Krish,84,369
country_NEP,given,Max,77,370
country_NEP,given,Thakur,80,371
country_NEP,given,Abdul,75,372
country_NEP,given,Shashank,77,373
country_NEP,given,Justin,84,374
country_NEP,given,Arvind,80,375
country_NEP,given,Yagya,80,376
country_NEP,given,Mandip,80,377
country_NEP,given,Ramhari,80,378
country_NEP,given,Suyog,80,379
country_NEP,given,Bhakta,80,380
country_NEP,given,Mark,84,381
country_NEP,given,Uday,80,382
country_NEP,given,Sanjit,84,383
country_NEP,given,Jagadish,77,384
country_NEP,given,Adarsh,75,385
country_NEP,given,Shubham,84,386
country_NEP,given,Dhirendra,80,387
country_NEP,given,Tejendra,80,388
country_NEP,given,Prateek,80,389
country_NEP,given,Robert,82,390
country_NEP,given,Ishan,84,391
country_NEP,given,Diwash,80,392
country_NEP,given,Udaya,80,393
country_NEP,given,Just,84,394
country_NEP,given,Srijan,80,395
country_NEP,given,Pritam,84,396
country_NEP,given,Bishesh,80,397
country_NEP,given,Anupam,84,398
country_NEP,given,Joe,76,399
country_NEP,given,Leo,79,400
country_NEP,given,Frank,84,401
country_NEP,given,Jiban,80,402
country_NEP,given,Mohammed,84,403
country_NEP,given,Himalaya,80,404
country_NEP,given,Aaryan,80,405
country_NEP,given,Dambar,80,406
country_NEP,given,Abiral,80,407
country_NEP,given,Stephen,78,408
country_NEP,given,Rajat,84,409
country_NEP,given,Kshitij,80,410
country_NEP,given,Nishchal,80,411
country_NEP,given,Sujal,80,412
country_NEP,given,Bhanu,80,413
country_NEP,given,Ashutosh,84,414
country_NEP,given,Rikesh,80,415
country_NEP,given,Samit,80,416
country_NEP,given,Neeraj,80,417
country_NEP,given,Ghanashyam,80,418
country_NEP,given,Naren,73,419
country_NEP,given,Aaron,84,420
country_NEP,given,Tom,73,421
country_NEP,given,Andrew,82,422
country_NEP,given,Chiranjibi,80,423
country_NEP,given,Ranjeet,80,424
country_NEP,given,Ishwar,80,425
country_NEP,given,Binu,80,426
country_NEP,given,Navraj,80,427
country_NEP,given,Kuber,80,428
country_NEP,given,Salman,84,429
country_NEP,given,Rambabu,80,430
country_NEP,given,Darshan,80,431
country_NEP,given,Acharya,80,432
country_NEP,given,Jivan,80,433
country_NEP,given,Abhinash,80,434
